id;teryt;nrk;K15;KBLN;KE;LR;PFP;PLE;PiS;WRB;
459648;026401;276;4.02;5.65;50.15;1.93;0.00;0.00;30.36;7.89;
459649;026401;277;4.16;9.65;46.94;1.68;0.00;0.00;25.07;12.49;
459650;026401;278;2.52;6.74;48.54;1.62;0.00;0.00;33.44;7.14;
459651;026401;279;5.08;5.21;54.96;0.85;0.00;0.00;22.40;11.50;
459400;026401;28;3.67;6.32;44.88;1.01;0.00;0.00;35.78;8.34;
459652;026401;280;5.26;6.42;42.48;1.17;0.00;0.00;35.47;9.20;
459653;026401;281;5.04;7.78;45.98;1.95;0.00;0.00;29.35;9.90;
459654;026401;282;3.06;7.20;52.69;1.65;0.00;0.00;26.14;9.26;
485319;026401;283;0.00;0.00;18.75;0.00;0.00;0.00;78.12;3.12;
485320;026401;284;12.69;7.71;56.22;1.74;0.00;0.00;14.18;7.46;
485321;026401;285;1.01;3.03;40.40;3.03;0.00;0.00;49.49;3.03;
485322;026401;286;0.00;0.00;47.83;0.00;0.00;0.00;47.83;4.35;
485323;026401;287;11.76;15.44;51.47;0.00;0.00;0.00;13.24;8.09;
485324;026401;288;0.00;0.00;47.83;4.35;0.00;0.00;39.13;8.70;
485325;026401;289;5.56;19.44;16.67;0.00;0.00;0.00;44.44;13.89;
459401;026401;29;3.68;6.95;46.27;1.74;0.00;0.00;32.58;8.78;
485326;026401;290;8.42;11.29;59.68;3.23;0.00;0.00;9.32;8.06;
485327;026401;291;3.70;3.70;22.22;3.70;0.00;0.00;66.67;0.00;
485328;026401;292;4.04;2.02;46.46;1.01;0.00;0.00;38.38;8.08;
485329;026401;293;5.26;2.63;50.00;0.00;0.00;0.00;39.47;2.63;
485330;026401;294;0.97;2.91;58.25;1.94;0.00;0.00;32.04;3.88;
485331;026401;295;0.00;2.63;59.21;3.95;0.00;0.00;26.32;7.89;
485332;026401;296;6.58;6.58;32.89;4.61;0.00;0.00;44.74;4.61;
485333;026401;297;6.38;2.13;61.70;2.13;0.00;0.00;23.40;4.26;
485334;026401;298;6.82;0.00;15.91;2.27;0.00;0.00;72.73;2.27;
485335;026401;299;8.33;0.00;41.67;8.33;0.00;0.00;33.33;8.33;
459375;026401;3;2.74;6.16;46.92;1.88;0.00;0.00;35.27;7.02;
459402;026401;30;3.75;4.52;47.35;1.44;0.00;0.00;35.90;7.03;
485336;026401;300;2.94;4.41;16.18;1.47;0.00;0.00;67.65;7.35;
485337;026401;301;5.56;0.00;41.67;2.78;0.00;0.00;41.67;8.33;
485338;026401;302;0.00;0.00;52.63;10.53;0.00;0.00;31.58;5.26;
485339;026401;303;2.38;3.97;42.86;0.00;0.00;0.00;46.83;3.97;
485340;026401;304;5.41;2.70;10.81;2.70;0.00;0.00;75.68;2.70;
485341;026401;305;17.86;3.57;42.86;0.00;0.00;0.00;35.71;0.00;
485342;026401;306;5.83;4.17;37.50;4.17;0.00;0.00;40.00;8.33;
485343;026401;307;3.45;3.45;31.03;3.45;0.00;0.00;58.62;0.00;
485344;026401;308;3.23;0.00;48.39;0.00;0.00;0.00;41.94;6.45;
485345;026401;309;2.04;0.00;26.53;2.04;0.00;0.00;61.22;8.16;
459403;026401;31;3.52;4.14;47.62;1.14;0.00;0.00;35.20;8.39;
512641;026401;310;4.55;3.03;48.48;4.55;0.00;0.00;39.39;0.00;
459404;026401;32;3.07;6.14;59.56;1.65;0.00;0.00;18.80;10.78;
459405;026401;33;2.81;3.89;65.03;1.66;0.00;0.00;16.85;9.76;
459406;026401;34;4.27;6.02;40.97;1.17;0.00;0.00;37.28;10.29;
459407;026401;35;4.55;6.83;41.75;1.71;0.00;0.00;35.48;9.68;
459408;026401;36;4.29;7.51;37.00;2.41;0.00;0.00;37.13;11.66;
459409;026401;37;4.58;10.36;43.47;1.35;0.00;0.00;32.71;7.54;
459410;026401;38;3.12;7.40;45.32;2.08;0.00;0.00;33.12;8.96;
459411;026401;39;2.62;6.45;39.92;1.81;0.00;0.00;37.50;11.69;
459376;026401;4;3.58;7.43;48.54;2.52;0.00;0.00;27.32;10.61;
459412;026401;40;3.09;8.85;40.59;1.83;0.00;0.00;34.97;10.67;
459413;026401;41;3.62;8.10;39.66;1.03;0.00;0.00;36.21;11.38;
459414;026401;42;4.00;6.00;46.42;1.58;0.00;0.00;28.32;13.68;
459415;026401;43;4.23;4.35;43.59;2.29;0.00;0.00;35.81;9.73;
459416;026401;44;4.00;8.26;40.90;2.45;0.00;0.00;34.06;10.32;
459417;026401;45;3.27;5.91;40.59;2.64;0.00;0.00;40.12;7.47;
459418;026401;46;3.72;7.89;48.14;1.93;0.00;0.00;25.23;13.08;
459419;026401;47;3.21;6.26;46.07;1.12;0.00;0.00;36.44;6.90;
459420;026401;48;3.33;7.24;43.13;1.30;0.00;0.00;32.71;12.30;
459421;026401;49;3.52;4.56;48.05;0.91;0.00;0.00;35.29;7.68;
459377;026401;5;3.00;6.38;47.65;1.13;0.00;0.00;32.65;9.19;
459422;026401;50;4.06;6.19;55.98;1.93;0.00;0.00;22.01;9.84;
459423;026401;51;4.33;6.07;49.71;2.19;0.00;0.00;25.82;11.88;
459424;026401;52;4.83;7.43;46.47;2.60;0.00;0.00;28.44;10.22;
459425;026401;53;3.92;6.32;40.83;2.40;0.00;0.00;37.42;9.10;
459426;026401;54;3.00;5.22;48.33;1.11;0.00;0.00;33.00;9.33;
459427;026401;55;3.58;6.23;47.21;1.59;0.00;0.00;29.84;11.54;
459428;026401;56;4.59;6.11;46.37;2.17;0.00;0.00;30.06;10.70;
459429;026401;57;2.97;5.22;52.41;1.64;0.00;0.00;28.45;9.31;
459430;026401;58;2.80;7.36;44.28;2.10;0.00;0.00;32.71;10.75;
459431;026401;59;5.07;6.18;57.97;2.12;0.00;0.00;20.18;8.48;
459378;026401;6;3.53;4.36;44.19;1.24;0.00;0.00;38.59;8.09;
459432;026401;60;2.93;5.75;47.19;2.20;0.00;0.00;31.42;10.51;
459433;026401;61;3.77;6.89;44.10;1.97;0.00;0.00;32.95;10.33;
459434;026401;62;3.74;9.45;43.30;2.20;0.00;0.00;29.89;11.43;
459435;026401;63;4.83;4.70;44.47;2.16;0.00;0.00;34.18;9.66;
459436;026401;64;4.04;6.77;48.25;1.75;0.00;0.00;31.44;7.75;
459437;026401;65;3.56;6.75;40.37;2.09;0.00;0.00;36.07;11.17;
459438;026401;66;4.96;7.89;44.98;1.92;0.00;0.00;32.24;8.00;
459439;026401;67;3.29;6.68;49.52;2.23;0.00;0.00;27.89;10.39;
459440;026401;68;2.55;5.99;49.72;3.00;0.00;0.00;29.30;9.43;
459441;026401;69;3.64;5.40;40.79;1.54;0.00;0.00;39.58;9.04;
459379;026401;7;2.47;3.40;21.91;0.62;0.00;0.00;64.20;7.41;
459442;026401;70;5.35;5.46;43.34;2.28;0.00;0.00;34.93;8.65;
459443;026401;71;3.08;7.70;47.02;1.85;0.00;0.00;33.78;6.57;
459444;026401;72;4.59;8.28;49.90;1.50;0.00;0.00;27.15;8.58;
459445;026401;73;3.52;6.70;47.16;1.93;0.00;0.00;31.02;9.66;
459446;026401;74;3.20;7.93;45.21;1.30;0.00;0.00;34.44;7.93;
459447;026401;75;4.44;6.03;54.71;1.06;0.00;0.00;26.77;6.98;
459448;026401;76;2.38;6.44;59.80;1.68;0.00;0.00;22.41;7.28;
459449;026401;77;3.79;6.71;53.64;1.17;0.00;0.00;23.32;11.37;
459450;026401;78;3.67;4.92;55.72;1.52;0.00;0.00;25.76;8.41;
459451;026401;79;2.49;6.05;54.70;2.49;0.00;0.00;23.24;11.03;
459380;026401;8;3.41;5.11;46.96;1.38;0.00;0.00;32.91;10.22;
459452;026401;80;3.86;4.48;53.18;1.12;0.00;0.00;28.39;8.97;
459453;026401;81;3.16;6.04;52.42;2.51;0.00;0.00;25.65;10.22;
459454;026401;82;4.46;6.98;54.03;1.58;0.00;0.00;23.45;9.50;
459455;026401;83;3.88;5.93;55.17;1.37;0.00;0.00;26.44;7.22;
459456;026401;84;2.98;3.66;57.99;1.22;0.00;0.00;26.69;7.45;
459457;026401;85;3.29;3.89;54.87;1.20;0.00;0.00;30.09;6.66;
459458;026401;86;3.04;6.71;55.77;1.26;0.00;0.00;28.20;5.03;
459459;026401;87;3.68;4.94;61.95;1.61;0.00;0.00;20.80;7.01;
459460;026401;88;2.41;5.49;52.26;1.35;0.00;0.00;31.67;6.83;
459461;026401;89;1.95;4.09;49.66;0.78;0.00;0.00;35.83;7.69;
459381;026401;9;3.73;10.02;47.76;2.77;0.00;0.00;23.03;12.69;
459462;026401;90;3.02;4.42;46.98;1.40;0.00;0.00;37.91;6.28;
459463;026401;91;2.82;4.98;53.36;1.49;0.00;0.00;29.13;8.22;
459464;026401;92;3.17;4.53;48.19;1.90;0.00;0.00;32.88;9.33;
459465;026401;93;2.90;4.35;48.33;1.31;0.00;0.00;33.38;9.72;
459466;026401;94;2.15;5.28;53.94;1.43;0.00;0.00;30.50;6.71;
459467;026401;95;2.66;3.17;50.56;1.74;0.00;0.00;35.31;6.55;
459468;026401;96;3.64;5.35;47.72;1.71;0.00;0.00;33.71;7.86;
459469;026401;97;2.55;4.81;50.92;0.99;0.00;0.00;31.12;9.62;
459470;026401;98;4.01;4.53;53.69;1.29;0.00;0.00;30.01;6.47;
459471;026401;99;4.61;6.63;43.80;2.88;0.00;0.00;35.16;6.92;
459655;026501;1;5.36;4.76;39.88;1.79;0.00;0.00;44.64;3.57;
459664;026501;10;3.68;3.42;48.16;1.01;0.00;0.00;38.02;5.70;
459665;026501;11;4.09;2.95;57.73;1.82;0.00;0.00;27.95;5.45;
459666;026501;12;3.75;2.39;60.65;1.87;0.00;0.00;22.32;9.03;
459667;026501;13;2.81;3.91;47.66;1.56;0.00;0.00;33.44;10.62;
459668;026501;14;3.67;3.09;56.93;0.92;0.00;0.00;29.55;5.84;
459669;026501;15;3.10;3.10;58.07;0.98;0.00;0.00;28.90;5.85;
459670;026501;16;4.46;3.37;57.28;1.59;0.00;0.00;26.07;7.23;
459671;026501;17;3.52;3.02;54.23;1.11;0.00;0.00;30.08;8.05;
459672;026501;18;3.00;1.43;54.11;1.30;0.00;0.00;30.51;9.65;
459673;026501;19;2.78;5.01;55.01;1.22;0.00;0.00;26.84;9.13;
459656;026501;2;5.54;2.94;59.73;1.81;0.00;0.00;23.42;6.56;
459674;026501;20;5.28;3.74;49.94;1.21;0.00;0.00;29.92;9.90;
459675;026501;21;1.78;3.55;54.39;0.93;0.00;0.00;31.50;7.85;
459676;026501;22;4.75;2.44;54.69;1.34;0.00;0.00;29.72;7.06;
459677;026501;23;3.71;3.85;56.50;0.93;0.00;0.00;29.05;5.97;
459678;026501;24;4.72;5.35;46.23;1.26;0.00;0.00;36.48;5.97;
459679;026501;25;3.39;4.53;46.53;1.56;0.00;0.00;34.65;9.34;
459680;026501;26;4.17;4.01;60.26;1.28;0.00;0.00;22.44;7.85;
459681;026501;27;3.39;3.92;48.56;1.57;0.00;0.00;34.20;8.36;
459682;026501;28;3.75;4.26;54.17;1.53;0.00;0.00;27.43;8.86;
459683;026501;29;4.64;2.97;43.41;2.04;0.00;0.00;37.48;9.46;
459657;026501;3;8.18;4.09;37.85;2.05;0.00;0.00;37.08;10.74;
459684;026501;30;5.03;4.23;48.69;2.41;0.00;0.00;32.19;7.44;
459685;026501;31;1.72;3.88;44.61;1.72;0.00;0.00;39.44;8.62;
459686;026501;32;5.76;4.45;46.60;1.57;0.00;0.00;34.55;7.07;
459687;026501;33;3.32;5.60;48.76;1.04;0.00;0.00;31.54;9.75;
459688;026501;34;5.88;3.84;38.62;1.79;0.00;0.00;39.39;10.49;
459689;026501;35;5.16;5.54;42.26;1.72;0.00;0.00;39.01;6.31;
459690;026501;36;4.20;4.20;48.95;2.10;0.00;0.00;31.47;9.09;
459691;026501;37;5.10;5.42;37.48;1.75;0.00;0.00;41.31;8.93;
459692;026501;38;1.95;3.91;52.44;1.95;0.00;0.00;33.55;6.19;
459693;026501;39;4.43;1.48;48.34;1.85;0.00;0.00;38.38;5.54;
459658;026501;4;4.14;4.14;50.16;0.96;0.00;0.00;32.17;8.44;
459694;026501;40;4.19;2.69;48.97;1.03;0.00;0.00;34.89;8.23;
459695;026501;41;4.62;6.35;49.04;0.96;0.00;0.00;28.08;10.96;
459696;026501;42;3.57;3.73;50.31;1.86;0.00;0.00;32.61;7.92;
459697;026501;43;2.69;4.99;50.10;1.34;0.00;0.00;30.71;10.17;
459698;026501;44;2.97;3.56;51.93;2.08;0.00;0.00;33.53;5.93;
459699;026501;45;3.51;2.63;52.92;2.05;0.00;0.00;31.87;7.02;
459700;026501;46;2.96;2.37;49.70;1.78;0.00;0.00;38.17;5.03;
459701;026501;47;5.35;2.94;44.39;0.80;0.00;0.00;40.37;6.15;
459702;026501;48;3.57;4.85;46.68;2.04;0.00;0.00;39.29;3.57;
459703;026501;49;2.38;2.91;54.97;1.06;0.00;0.00;29.93;8.74;
459659;026501;5;3.24;4.86;54.79;1.08;0.00;0.00;28.34;7.69;
459704;026501;50;2.91;1.88;52.40;1.54;0.00;0.00;30.65;10.62;
459705;026501;51;3.09;3.92;50.52;1.44;0.00;0.00;34.85;6.19;
459706;026501;52;3.76;2.07;49.62;1.69;0.00;0.00;34.96;7.89;
459707;026501;53;4.26;5.23;55.43;0.58;0.00;0.00;25.39;9.11;
459708;026501;54;2.34;3.91;51.17;1.56;0.00;0.00;34.11;6.90;
459709;026501;55;4.04;5.23;49.17;1.19;0.00;0.00;34.68;5.70;
459710;026501;56;5.49;6.71;47.26;2.44;0.00;0.00;32.62;5.49;
459711;026501;57;4.74;3.51;47.89;1.05;0.00;0.00;34.21;8.60;
485347;026501;58;13.04;8.70;39.13;0.00;0.00;0.00;21.74;17.39;
485348;026501;59;4.35;8.70;50.00;0.00;0.00;0.00;23.91;13.04;
459660;026501;6;2.80;2.65;53.97;1.25;0.00;0.00;32.01;7.32;
485349;026501;60;2.86;1.43;38.57;8.57;0.00;0.00;42.86;5.71;
485350;026501;61;4.17;0.00;16.67;8.33;0.00;0.00;70.83;0.00;
459661;026501;7;2.88;3.47;53.39;1.53;0.00;0.00;30.85;7.88;
459662;026501;8;3.20;3.04;50.56;2.40;0.00;0.00;32.80;8.00;
459663;026501;9;3.33;1.92;51.79;1.15;0.00;0.00;33.46;8.33;
459712;040101;1;4.29;5.11;39.47;1.84;0.00;0.00;42.54;6.75;
485352;040101;10;0.00;2.78;41.67;2.78;0.00;0.00;47.22;5.56;
459713;040101;2;2.97;2.75;32.63;1.06;0.00;0.00;52.33;8.26;
459714;040101;3;5.69;2.85;43.29;0.81;0.00;0.00;39.43;7.93;
459715;040101;4;1.32;3.97;42.38;0.66;0.00;0.00;46.36;5.30;
459716;040101;5;5.81;4.72;44.46;1.09;0.00;0.00;36.30;7.62;
459717;040101;6;2.68;2.90;56.92;1.56;0.00;0.00;27.23;8.71;
459718;040101;7;3.76;3.76;51.13;1.13;0.00;0.00;34.21;6.02;
459719;040101;8;2.99;3.87;55.89;1.05;0.00;0.00;29.53;6.68;
485351;040101;9;2.63;5.26;21.05;5.26;0.00;0.00;57.89;7.89;
459720;040102;1;3.31;4.14;50.07;1.79;0.00;0.00;34.90;5.79;
459721;040102;2;2.60;2.51;50.56;1.86;0.00;0.00;38.66;3.81;
459722;040102;3;3.51;2.03;49.19;0.95;0.00;0.00;39.86;4.46;
459723;040102;4;4.46;4.32;43.02;0.43;0.00;0.00;42.59;5.18;
459724;040102;5;3.13;2.93;45.96;0.91;0.00;0.00;41.52;5.56;
459725;040102;6;4.57;2.05;49.13;0.47;0.00;0.00;37.95;5.83;
459726;040102;7;3.11;2.42;47.93;0.95;0.00;0.00;41.02;4.58;
459727;040103;1;9.18;2.42;40.58;0.48;0.00;0.00;44.44;2.90;
459728;040103;2;9.63;2.75;40.37;0.92;0.00;0.00;40.83;5.50;
459729;040103;3;2.91;9.22;40.29;1.46;0.00;0.00;41.75;4.37;
459730;040104;1;3.00;4.93;28.48;1.71;0.00;0.00;58.67;3.21;
459739;040104;10;6.80;4.54;38.32;0.91;0.00;0.00;42.40;7.03;
459731;040104;2;5.42;2.03;49.15;2.37;0.00;0.00;35.59;5.42;
459732;040104;3;5.42;3.94;31.03;1.48;0.00;0.00;51.72;6.40;
459733;040104;4;5.82;2.65;24.87;0.53;0.00;0.00;64.55;1.59;
459734;040104;5;4.53;3.73;28.53;0.53;0.00;0.00;58.13;4.53;
459735;040104;6;4.16;4.40;34.23;0.73;0.00;0.00;51.59;4.89;
459736;040104;7;5.96;6.81;40.00;0.85;0.00;0.00;34.89;11.49;
459737;040104;8;3.89;4.28;36.19;0.78;0.00;0.00;50.19;4.67;
459738;040104;9;2.07;3.32;24.48;1.24;0.00;0.00;65.56;3.32;
459740;040105;1;6.46;2.46;39.69;2.77;0.00;0.00;38.15;10.46;
459741;040105;2;4.22;4.64;29.11;1.27;0.00;0.00;60.34;0.42;
459742;040105;3;2.53;2.89;29.24;0.72;0.00;0.00;62.82;1.81;
459743;040105;4;2.82;4.79;25.92;0.56;0.00;0.00;61.69;4.23;
459744;040106;1;3.75;3.12;25.62;0.62;0.00;0.00;62.50;4.38;
459745;040106;2;1.56;1.56;15.62;3.12;0.00;0.00;73.44;4.69;
459746;040106;3;5.03;5.53;21.61;0.00;0.00;0.00;63.82;4.02;
459747;040106;4;2.34;2.34;11.72;2.34;0.00;0.00;78.12;3.12;
459748;040106;5;0.57;2.87;39.66;0.57;0.00;0.00;50.57;5.75;
459749;040107;1;3.08;3.08;21.15;0.88;0.00;0.00;70.04;1.76;
459750;040107;2;9.46;4.95;33.78;0.45;0.00;0.00;46.85;4.50;
459751;040107;3;6.25;5.90;35.42;2.08;0.00;0.00;43.06;7.29;
459752;040107;4;9.76;2.93;40.00;0.98;0.00;0.00;40.49;5.85;
485353;040107;5;2.63;10.53;5.26;2.63;0.00;0.00;76.32;2.63;
459753;040108;1;4.03;2.02;29.03;1.61;0.00;0.00;60.08;3.23;
459754;040108;2;2.67;0.53;31.55;1.07;0.00;0.00;58.29;5.88;
459755;040108;3;5.41;4.50;23.42;0.00;0.00;0.00;60.81;5.86;
459756;040108;4;4.83;3.45;21.38;0.69;0.00;0.00;66.21;3.45;
459757;040108;5;5.04;1.44;15.11;0.00;0.00;0.00;76.98;1.44;
459758;040108;6;6.58;5.26;19.74;2.63;0.00;0.00;63.16;2.63;
459759;040108;7;1.27;2.55;16.56;2.55;0.00;0.00;74.52;2.55;
459760;040109;1;3.94;1.48;44.33;0.99;0.00;0.00;43.35;5.91;
459761;040109;2;2.27;1.52;39.39;0.00;0.00;0.00;53.79;3.03;
459762;040109;3;5.41;1.27;20.06;0.64;0.00;0.00;67.20;5.41;
459763;040109;4;2.09;1.26;33.89;2.51;0.00;0.00;53.14;7.11;
485354;040109;5;3.03;6.06;33.33;0.00;0.00;0.00;48.48;9.09;
459764;040201;1;19.29;2.50;40.36;1.79;0.00;0.00;32.68;3.39;
459773;040201;10;15.85;1.17;39.16;0.70;0.00;0.00;40.33;2.80;
459774;040201;11;14.23;0.00;36.83;0.71;0.00;0.00;42.35;5.87;
459775;040201;12;17.43;2.43;36.89;0.95;0.00;0.00;35.81;6.49;
459776;040201;13;11.46;1.88;40.83;0.42;0.00;0.00;41.46;3.96;
459777;040201;14;17.34;2.10;39.72;0.84;0.00;0.00;35.94;4.06;
459778;040201;15;20.91;3.64;40.00;0.68;0.00;0.00;29.55;5.23;
485355;040201;16;6.06;3.03;30.30;9.09;0.00;0.00;48.48;3.03;
459765;040201;2;15.50;3.71;42.79;1.31;0.00;0.00;33.62;3.06;
459766;040201;3;20.82;2.60;39.45;1.10;0.00;0.00;29.18;6.85;
459767;040201;4;19.41;2.85;40.14;0.20;0.00;0.00;32.93;4.47;
459768;040201;5;14.63;2.73;42.21;0.71;0.00;0.00;35.67;4.04;
459769;040201;6;15.84;2.31;40.92;0.66;0.00;0.00;36.30;3.96;
459770;040201;7;17.94;1.81;40.93;1.01;0.00;0.00;34.07;4.23;
459771;040201;8;14.75;2.36;44.25;0.74;0.00;0.00;34.51;3.39;
459772;040201;9;18.59;2.39;44.10;1.01;0.00;0.00;29.90;4.02;
459779;040202;1;15.60;2.51;26.46;0.84;0.00;0.00;52.09;2.51;
459780;040202;2;17.11;3.21;29.14;1.07;0.00;0.00;46.26;3.21;
459781;040202;3;16.74;1.93;24.25;0.43;0.00;0.00;51.93;4.72;
459782;040202;4;14.80;2.04;14.29;2.04;0.00;0.00;61.22;5.61;
459783;040202;5;18.36;0.56;18.36;2.26;0.00;0.00;57.34;3.11;
487170;040202;6;0.00;4.55;13.64;4.55;0.00;0.00;31.82;45.45;
459784;040203;1;22.47;1.11;42.56;0.47;0.00;0.00;28.32;5.06;
459785;040203;2;22.61;1.16;31.59;0.00;0.00;0.00;37.97;6.67;
459786;040203;3;19.77;4.07;22.09;0.29;0.00;0.00;51.45;2.33;
459787;040203;4;24.44;2.96;11.11;0.74;0.00;0.00;57.78;2.96;
459788;040203;5;22.41;2.80;26.89;0.84;0.00;0.00;42.02;5.04;
459789;040203;6;21.02;0.79;30.06;0.39;0.00;0.00;44.20;3.54;
459790;040204;1;13.43;2.69;20.90;0.60;0.00;0.00;60.30;2.09;
459791;040204;2;17.54;3.32;15.17;0.95;0.00;0.00;63.03;0.00;
459792;040204;3;17.30;4.32;28.11;0.00;0.00;0.00;47.57;2.70;
459793;040204;4;17.99;1.54;20.82;0.26;0.00;0.00;57.84;1.54;
459794;040205;1;13.27;2.88;27.43;1.33;0.00;0.00;50.66;4.42;
459795;040205;2;9.52;1.36;23.81;0.68;0.00;0.00;62.59;2.04;
459796;040205;3;14.12;1.18;12.94;1.18;0.00;0.00;69.41;1.18;
459797;040205;4;11.64;3.42;31.51;1.37;0.00;0.00;50.68;1.37;
459798;040205;5;13.07;2.01;18.59;1.01;0.00;0.00;61.81;3.52;
459799;040206;1;11.67;1.67;21.67;1.33;0.00;0.00;62.67;1.00;
459800;040206;2;13.78;1.25;26.07;0.50;0.00;0.00;56.39;2.01;
459801;040206;3;16.37;2.21;20.80;0.88;0.00;0.00;58.85;0.88;
459802;040206;4;17.51;1.69;21.75;0.28;0.00;0.00;57.34;1.41;
459803;040207;1;14.83;3.44;28.93;1.63;0.00;0.00;46.29;4.88;
459804;040207;2;9.52;2.07;37.47;1.04;0.00;0.00;46.38;3.52;
459805;040207;3;8.91;2.90;19.82;2.23;0.00;0.00;64.37;1.78;
459806;040207;4;1.72;0.86;26.72;0.86;0.00;0.00;66.38;3.45;
459807;040207;5;13.55;1.79;26.85;1.28;0.00;0.00;52.43;4.09;
459808;040207;6;14.96;4.01;14.23;0.36;0.00;0.00;64.60;1.82;
459809;040208;1;12.46;2.61;20.29;1.45;0.00;0.00;60.00;3.19;
459810;040208;2;17.63;3.42;22.89;1.05;0.00;0.00;53.68;1.32;
459811;040208;3;21.07;3.57;18.57;2.14;0.00;0.00;51.43;3.21;
459812;040209;1;12.37;2.02;32.58;1.52;0.00;0.00;49.49;2.02;
459813;040209;2;9.79;1.78;22.55;0.89;0.00;0.00;63.50;1.48;
459814;040209;3;7.25;3.62;23.91;0.72;0.00;0.00;63.04;1.45;
459815;040209;4;9.25;2.49;18.51;1.07;0.00;0.00;65.48;3.20;
459816;040209;5;3.05;0.76;28.24;1.53;0.00;0.00;61.83;4.58;
459817;040210;1;18.28;1.64;35.52;0.21;0.00;0.00;41.68;2.67;
459818;040210;2;22.29;1.61;32.73;0.80;0.00;0.00;36.35;6.22;
459819;040210;3;16.14;2.81;30.18;0.70;0.00;0.00;47.02;3.16;
459820;040210;4;18.56;3.61;28.35;1.03;0.00;0.00;42.27;6.19;
459821;040301;1;3.12;5.21;51.04;1.04;0.00;0.00;33.07;6.51;
459830;040301;10;3.10;3.10;60.06;0.62;0.00;0.00;25.08;8.05;
459831;040301;11;3.07;4.54;49.27;0.40;0.00;0.00;33.64;9.08;
459832;040301;12;2.72;6.27;56.95;0.73;0.00;0.00;25.29;8.05;
459833;040301;13;4.22;4.10;57.14;0.23;0.00;0.00;24.94;9.37;
459834;040301;14;4.19;5.10;59.69;0.52;0.00;0.00;22.25;8.25;
459835;040301;15;5.20;5.59;56.65;1.16;0.00;0.00;24.86;6.55;
459822;040301;2;2.86;3.48;48.06;0.41;0.00;0.00;38.04;7.16;
459823;040301;3;4.29;4.29;51.26;0.00;0.00;0.00;29.04;11.11;
459824;040301;4;4.32;4.03;49.28;0.29;0.00;0.00;34.29;7.78;
459825;040301;5;3.98;4.70;43.94;1.81;0.00;0.00;34.36;11.21;
459826;040301;6;2.82;6.10;53.29;0.00;0.00;0.00;30.52;7.28;
459827;040301;7;3.49;5.50;54.13;1.10;0.00;0.00;28.26;7.52;
459828;040301;8;4.44;5.44;59.48;0.81;0.00;0.00;24.40;5.44;
459829;040301;9;2.21;5.99;53.00;0.00;0.00;0.00;31.86;6.94;
459836;040302;1;5.13;6.84;24.79;0.85;0.00;0.00;57.26;5.13;
459845;040302;10;5.47;7.55;44.27;1.56;0.00;0.00;33.33;7.81;
459837;040302;2;1.61;4.84;39.78;1.08;0.00;0.00;46.77;5.91;
459838;040302;3;3.80;3.16;49.37;0.00;0.00;0.00;37.97;5.70;
459839;040302;4;3.00;5.00;53.50;2.00;0.00;0.00;30.50;6.00;
459840;040302;5;2.16;3.60;45.68;1.44;0.00;0.00;42.45;4.68;
459841;040302;6;2.49;5.30;39.56;0.93;0.00;0.00;43.30;8.41;
459842;040302;7;3.18;1.82;37.73;1.36;0.00;0.00;49.55;6.36;
459843;040302;8;5.91;5.91;41.40;1.08;0.00;0.00;34.95;10.75;
459844;040302;9;3.49;15.99;30.23;0.58;0.00;0.00;44.77;4.94;
459846;040303;1;4.58;5.30;53.72;0.43;0.00;0.00;27.94;8.02;
459855;040303;10;1.90;3.42;43.35;0.00;0.00;0.00;43.35;7.98;
459856;040303;11;4.23;8.47;36.51;2.12;0.00;0.00;40.74;7.94;
459847;040303;2;2.36;3.54;35.36;1.18;0.00;0.00;53.44;4.13;
459848;040303;3;6.56;5.90;39.34;0.66;0.00;0.00;42.62;4.92;
459849;040303;4;5.44;7.26;36.73;2.04;0.00;0.00;40.36;8.16;
459850;040303;5;2.99;2.24;55.97;1.24;0.00;0.00;31.59;5.97;
459851;040303;6;3.04;4.56;53.50;1.82;0.00;0.00;31.61;5.47;
459852;040303;7;4.35;4.83;48.79;1.93;0.00;0.00;33.82;6.28;
459853;040303;8;4.17;3.57;33.93;2.38;0.00;0.00;48.81;7.14;
459854;040303;9;4.13;5.05;27.52;0.92;0.00;0.00;54.59;7.80;
459857;040304;1;0.00;5.53;36.17;1.28;0.00;0.00;49.36;7.66;
459866;040304;10;5.73;2.08;42.71;1.04;0.00;0.00;45.83;2.60;
459867;040304;11;2.47;4.04;42.25;1.80;0.00;0.00;42.47;6.97;
459868;040304;12;6.42;4.39;36.15;0.68;0.00;0.00;47.64;4.73;
459869;040304;13;4.06;4.57;29.95;1.52;0.00;0.00;53.81;6.09;
459870;040304;14;4.37;2.92;25.36;0.29;0.00;0.00;65.89;1.17;
459871;040304;15;3.61;5.90;39.34;1.31;0.00;0.00;42.62;7.21;
459872;040304;16;7.54;5.53;30.15;1.51;0.00;0.00;49.25;6.03;
459873;040304;17;3.60;2.70;36.94;4.50;0.00;0.00;48.65;3.60;
459874;040304;18;1.99;4.64;29.80;0.00;0.00;0.00;60.26;3.31;
459875;040304;19;3.51;4.75;45.66;0.62;0.00;0.00;39.46;5.99;
459858;040304;2;3.25;6.14;44.77;1.44;0.00;0.00;37.18;7.22;
459876;040304;20;4.71;4.19;29.32;1.57;0.00;0.00;59.16;1.05;
459877;040304;21;3.61;5.15;35.05;0.00;0.00;0.00;45.88;10.31;
